0.013573955329015586,0.7653819409594912,5.4864,0.7653819409594912
0.14859661561887355,0.7995732564257527,5.4864,0.7995732564257527
0.28233321101106235,0.8344186847453083,5.4864,0.8344186847453083
0.41480802092991625,0.8698873757492072,5.4864,0.8698873757492072
0.5460446434634231,0.9059493449950121,5.4864,0.9059493449950121
0.6760660206260416,0.9425754416671034,5.4864,0.9425754416671034
0.8048944624611768,0.9797373179513451,5.4864,0.9797373179513451
0.9325516700466966,1.0174073998035824,5.4864,1.0174073998035824
1.0590587574628674,1.0555588590365197,5.4864,1.0555588590365197
1.1844362727783724,1.094165586654253,5.4864,1.094165586654253
1.308704218106618,1.1332021673681212,5.4864,1.1332021673681212
1.431882068781332,1.1726438552316152,5.4864,1.1726438552316152
1.5539887916974573,1.2124665503358814,5.4864,1.2124665503358814
1.6750428628605778,1.2526467765108928,5.4864,1.2526467765108928
1.7950622841855186,1.293161659980643,5.4864,1.293161659980643
1.9140645995823362,1.3339889089237995,5.4864,1.3339889089237995
2.0320669103656885,1.3751067938940946,5.4864,1.3751067938940946
2.149085890021445,1.4164941290574258,5.4864,1.4164941290574258
2.265137798362453,1.4581302542051084,5.4864,1.4581302542051084
2.3802384951035416,1.4999950175050718,5.4864,1.4999950175050718
2.494403452884117,1.5420687589549507,5.4864,1.5420687589549507
2.607647769765122,1.5843322945030778,5.4864,1.5843322945030778
2.719986181225605,1.6267669008052736,5.4864,1.6267669008052736
2.8314330716827736,1.6693543005871294,5.4864,1.6693543005871294
2.942002485558043,1.712076648583141,5.4864,1.712076648583141
3.051708137910415,1.7549165180256263,5.4864,1.7549165180256263
3.1605634246573047,1.7978568876578274,5.4864,1.7978568876578274
3.2685814324019007,1.8408811292469733,5.4864,1.8408811292469733
3.375774947885082,1.8839729955743898,5.4864,1.8839729955743898
3.4821564670789846,1.9271166088809375,5.4864,1.9271166088809375
3.587738203938397,1.9702964497472273,5.4864,1.9702964497472273
3.6925320988253203,2.013497346389118,5.4864,2.013497346389118
3.796549826621237,2.056704464350023,5.4864,2.056704464350023
3.8998028045408764,2.099903296572507,5.4864,2.099903296572507
4.002302199660565,2.143079653832532,5.4864,2.143079653832532
4.104058936173582,2.1862196555205866,5.4864,2.1862196555205866
4.205083702384314,2.229309720754704,5.4864,2.229309720754704
4.305386957452419,2.2723365598111225,5.4864,2.2723365598111225
4.404978937897635,2.315287165859076,5.4864,2.315287165859076
4.503869663875375,2.3581488069868364,5.4864,2.3581488069868364
4.602068945232715,2.400909018506794,5.4864,2.400909018506794
4.6995863873539525,2.4435555955279136,5.4864,2.4435555955279136
4.796431396804428,2.4860765857845246,5.4864,2.4860765857845246
4.892613186780926,2.5284602827108706,5.4864,2.5284602827108706
4.988140782376562,2.5706952187514007,5.4864,2.5706952187514007
5.083023025667649,2.6127701588972276,5.4864,2.6127701588972276
5.177268580629757,2.6546740944396405,5.4864,2.6546740944396405
5.270885937889786,2.696396236931981,5.4864,2.696396236931981
5.363883419320568,2.7379260123515983,5.4864,2.7379260123515983
5.456269182484233,2.7792530554539776,5.4864,2.7792530554539776
5.548051224930261,2.8203672043115,5.4864,2.8203672043115
5.6392373883539,2.861258495029638,5.4864,2.861258495029638
5.729835362620348,2.9019171566337056,5.4864,2.9019171566337056
5.819852689659868,2.9423336061196075,5.4864,2.9423336061196075
5.90929676723878,2.982498443662304,5.4864,2.982498443662304
5.998174852611037,3.022402447976008,5.4864,3.022402447976008
6.086494066054893,3.062036571820379,5.4864,3.062036571820379
6.174261394298999,3.1013919376472403,5.4864,3.1013919376472403
6.261483693842018,3.1404598333825664,5.4864,3.1404598333825664
6.348167694169721,3.17923170833874,5.4864,3.17923170833874
6.434320000873344,3.217699169252277,5.4864,3.217699169252277
6.519947098672815,3.255853976442424,5.4864,3.255853976442424
6.60505535434832,3.293688040086223,5.4864,3.293688040086223
6.689651019583508,3.3311934166058474,5.4864,3.3311934166058474
6.773740233723523,3.368362305164159,5.4864,3.368362305164159
6.85732902645092,3.405187044264623,5.4864,3.405187044264623
6.940423320382341,3.4416601084518725,5.4864,3.4416601084518725
7.0230289335888045,3.477774105109372,5.4864,3.477774105109372
7.105151582042243,3.513521771350762,5.4864,3.513521771350762
7.186796881990888,3.5488959710016226,5.4864,3.5488959710016226
7.267970352265964,3.583889691668522,5.4864,3.583889691668522
7.348677416522074,3.6184960418923193,5.4864,3.6184960418923193
7.4289234054135225,3.6527082483828535,5.4864,3.6527082483828535
7.508713558708794,3.68651965333223,5.4864,3.68651965333223
7.588053027345268,3.719923711804038,5.4864,3.719923711804038
7.666946875426179,3.7529139891959455,5.4864,3.7529139891959455
7.745400082161783,3.7854841587732038,5.4864,3.7854841587732038
7.823417543756563,3.8176279992707025,5.4864,3.8176279992707025
7.901004075244285,3.8493393925612915,5.4864,3.8493393925612915
7.978164412272613,3.8806123213881976,5.4864,3.8806123213881976
